,distance_km,pickup_hour,fare_per_km,is_weekend,is_rush_hour,passenger_count,fare_amount,pickup_latitude,pickup_longitude
23386990,4.247760833981051,13,3.76669041062856,0,0,1,16.0,40.74334,-74.007665
5379193,5.961855122494197,6,2.029569614052925,0,0,2,12.1,40.755255,-73.976615
54599111,1.9472499338877463,21,3.5434588441474135,0,0,2,6.9,40.74495,-73.99186
38157373,2.413973655800439,22,3.9354199152806975,0,0,1,9.5,40.765421,-73.98020600000001
29845303,4.770813582243582,19,2.284725615892548,0,1,1,10.9,40.74363,-73.921009
3837836,3.322007782203958,1,2.0770571450685322,0,0,1,6.9,40.783083000000005,-73.948173
31447620,4.55518409580741,10,4.500366959673089,0,0,1,20.5,40.77201,-73.953025
46308961,10.534216843519639,13,2.7975501584751536,0,0,4,29.47,40.749726,-73.99176899999999
25502083,10.362975771750293,21,3.3291595734545463,0,0,1,34.5,40.76881,-73.86279499999999
49967424,1.4854566621373806,10,3.837203834542325,0,0,1,5.7,40.717994,-74.014682
40024079,2.5625247276752914,12,6.04872211869796,0,0,6,15.5,40.754432,-73.970337
25299794,19.533777693153464,8,2.9456667780225434,1,1,4,57.54,40.64710998535156,-73.7892837524414
6532336,1.9192802948243965,13,5.73131502973433,0,0,1,11.0,40.77491,-73.962136
24601946,0.9585673535668782,15,4.694505798945968,0,0,2,4.5,40.736947,-73.978655
7212558,1.2986497687496077,14,5.005198596584252,0,0,1,6.5,40.729727,-73.99152
7242549,2.2401924686038086,19,2.544424231348525,0,1,1,5.7,40.737475,-73.978243
33598349,1.2007693694041912,2,6.24599543517788,1,0,1,7.5,40.744327,-73.98859399999999
22179676,0.5937065417264789,17,7.579502134024243,1,1,1,4.5,40.76195,-73.958539
11235864,1.7170465067875287,7,3.319653822693651,1,1,1,5.7,40.750347,-73.991617
42498132,3.6313625060017634,8,4.764052052475424,0,1,1,17.3,40.77603,-73.965122
1781168,3.190114128989268,7,4.231823519203446,0,1,1,13.5,40.73318862915039,-74.0052719116211
52838290,1.4353939153416937,6,3.4136970678418694,0,0,1,4.9,40.73945,-73.98676800000001
52491652,2.740397828786879,22,2.663846804765412,0,0,1,7.3,40.765765,-73.97236099999999
5236811,19.86639034895793,19,1.8458310420706845,0,1,1,36.67,40.743183,-73.993414
14605870,2.1061001646197672,3,3.6560464356595066,1,0,1,7.7,40.729815,-74.010182
35353263,1.101894242486556,21,4.900651797412295,0,0,1,5.4,40.745652,-73.990938
43549225,0.5138791106076241,10,7.783931896492728,1,0,1,4.0,40.785964,-73.977058
42474119,2.479969743601416,18,3.22584580745021,0,1,1,8.0,40.757967,-73.97733000000001
27698924,3.8406688394453297,22,2.603713159878737,1,0,1,10.0,40.744592,-73.985837
3910322,5.931641255987576,21,2.1747775098465967,0,0,1,12.9,40.774103,-73.873141
8979819,1.5205771855576884,22,4.603515077357072,1,0,1,7.0,40.740412,-73.979122
53163885,6.382390926815588,3,2.898600260017344,0,0,1,18.5,40.705242,-74.017175
12110300,5.240722038581428,2,2.3088421616184895,0,0,1,12.1,40.759025,-73.98755600000001
23663744,8.75196606955042,13,2.9364830480107407,0,0,1,25.7,40.777376,-73.978645
21292978,1.9577254610955246,5,8.428148036020717,1,0,3,16.5,40.7571,-73.9731
43410531,0.9881901995461795,18,5.363339974869204,0,1,1,5.3,40.750285,-73.99149
10366698,0.413133138108291,1,10.892372421648863,1,0,1,4.5,40.752222,-73.983478
47613689,1.0618698460889187,9,5.367889502648797,0,1,1,5.7,40.720652,-74.005318
28451889,5.691352534892794,19,2.4774427367756786,0,1,1,14.1,40.722013,-74.00187
16150599,0.8753660732117243,15,5.140706428671,0,0,1,4.5,40.792059,-73.97295799999999
23087538,0.6998071808291983,8,9.288272795798093,0,1,1,6.5,40.70392990112305,-74.01231384277344
1967980,2.3858361344541468,20,3.5626922894034827,0,0,1,8.5,40.750667,-73.99094699999999
34538187,1.5172821059152601,19,4.020346629159207,0,1,1,6.1,40.735027,-73.990875
39729235,0.5642406610670215,14,7.0891736026887875,0,0,1,4.0,40.753037,-73.983587
9127750,6.884985764819608,13,3.19535882156997,0,0,1,22.0,40.711373,-74.015945
55248398,0.9942613274622897,8,4.928281795397345,0,1,2,4.9,40.734693,-73.996466
2445215,2.3880912187673307,14,4.815561444899912,1,0,5,11.5,40.7779,-73.98584699999999
30694873,6.812935307330482,21,2.7154228193088286,0,0,2,18.5,40.737,-73.99042
30895364,7.0663223005013664,17,2.561445576677953,1,1,5,18.1,40.780895,-73.95456800000001
8608691,1.232472467254263,13,5.2739514858947585,0,0,1,6.5,40.739658,-73.987207
36690921,4.207459720597161,19,4.3969523723388875,0,1,2,18.5,40.765173,-73.98043
37993088,9.30379867190629,10,4.066081106659294,0,0,1,37.83,40.773857,-73.871025
4058995,0.9798695431954908,19,4.5924480776541685,0,1,2,4.5,40.739622,-73.986637
47099686,2.168821528788238,13,3.9191790966539846,0,0,1,8.5,40.74159,-74.00472099999999
15894368,2.85688369304996,16,4.515409581209861,0,0,1,12.9,40.762548,-73.967178
25662311,1.3233413803580654,3,6.120869580764056,1,0,1,8.1,40.716064,-73.977032
31031222,4.585950196367416,17,2.2896018383097947,0,1,1,10.5,40.760833,-73.967732
15693372,5.947529209846517,21,2.690192756600669,1,0,1,16.0,40.75828552246094,-73.9926986694336
47481163,1.159972064672507,18,3.189731988110089,0,1,5,3.7,40.770027,-73.96048
15927199,1.634779269424054,13,7.952143902938044,0,0,1,13.0,40.76428,-73.955395
38051745,1.0595783851778207,12,6.889532763331047,0,0,1,7.3,40.751205,-73.978243
46591183,1.5419411482308638,8,3.8911990946503123,0,1,2,6.0,40.7563362121582,-73.98992156982422
13448563,1.9489117639651399,17,3.7456800943865485,0,1,2,7.3,40.738234000000006,-73.983476
21664862,6.386968767998706,17,2.9748070939688445,0,1,1,19.0,40.773585,-73.962005
43086058,1.7536220338227015,2,3.991738165345001,1,0,5,7.0,40.719997,-73.988038
27919243,1.6206747093250173,0,4.627702250702498,1,0,3,7.5,40.744614,-73.991198
418104,1.7339385975868584,7,4.037051836634802,0,1,2,7.0,40.76329040527344,-73.9809799194336
16244739,6.585332643175877,3,2.809273426631049,1,0,3,18.5,40.713955,-73.961725
40345316,0.832803602459926,17,4.923129520440912,0,1,1,4.1,40.788616,-73.978015
48283607,1.705313158042805,9,4.984421752633097,0,1,5,8.5,40.716992,-74.014328
16836478,7.545604889582471,10,3.60474745206346,1,0,2,27.2,40.769142,-73.863258
985596,1.7887306359822315,22,4.081106374069234,1,0,1,7.3,40.719117,-74.005057
28627659,2.3204059014653824,10,5.386988540283405,1,0,1,12.5,40.753192,-73.974902
8184803,1.86126245700587,10,4.835427677662342,0,0,1,9.0,40.742735,-73.992457
45904634,9.273906937382876,10,2.857479612306567,1,0,1,26.5,40.75568,-73.991197
26782496,10.255345054666678,16,2.681528495960862,0,0,1,27.5,40.644715000000005,-73.78196899999999
8177125,2.2541459544178744,15,4.8798969642765275,0,0,1,11.0,40.712303000000006,-74.005877
32204559,4.3522225670622365,20,2.044932184157008,0,0,2,8.9,40.731995,-73.98804
25168490,0.7196444580587003,19,7.6426628988941285,0,1,1,5.5,40.749307,-73.99188000000001
21158193,2.0601280922100162,20,5.096770457965094,1,0,1,10.5,40.7559700012207,-73.98155212402342
41032193,0.14728092695306327,19,22.406159903187408,0,1,1,3.3,40.7829,-73.973972
42591951,2.5445491176401887,19,2.7116788401392897,0,1,1,6.9,40.797776,-73.937185
5475353,1.5075088393159668,19,3.7810723568203946,0,1,1,5.7,40.765308000000005,-73.978185
29053610,1.2749074827815552,18,5.490594489827299,0,1,3,7.0,40.758712,-73.971515
28410261,3.5710741347820796,9,3.6403612776841188,0,1,1,13.0,40.76199722290039,-74.00082397460938
37023955,2.729883150358811,9,3.6997920583789363,0,1,1,10.1,40.728948,-74.002625
32622576,1.3086392584676223,16,3.744347396193627,1,0,1,4.9,40.777085,-73.979162
38447343,5.9397951795116475,3,2.6431887843800714,1,0,2,15.7,40.751712,-74.00195500000001
4124517,2.363373538821048,12,3.2580545874441373,0,0,1,7.7,40.762096,-73.966263
7379096,1.1054139393429525,16,4.432728614687556,1,0,5,4.9,40.752932,-73.97578299999999
35835686,2.4358302469280018,19,2.9969247689598024,0,1,5,7.3,40.757433,-73.972193
20746335,3.226630638914653,3,2.882263587234843,1,0,1,9.3,40.739474,-74.006221
54668987,9.21795743152495,7,2.6036136723653347,0,1,1,24.0,40.763469,-73.981038
20181403,0.6460188764919046,12,5.108209868293768,1,0,1,3.3,40.76424,-73.961618
47654510,1.4933185103750164,6,3.2812825703000663,1,0,1,4.9,40.759073,-73.992204
5452113,9.027786723063084,20,3.1126123004449764,0,0,1,28.1,40.750472,-73.97429699999999
10935523,6.078962269729464,19,2.796529941409977,0,1,1,17.0,40.7231,-74.0047
8581272,1.1684808798690138,17,7.274402299978452,0,1,2,8.5,40.7488,-73.9799
48150678,3.6659042332991034,17,4.091759916625225,0,1,2,15.0,40.74049758911133,-73.97897338867188
33313441,0.9863433719804325,9,4.562305712020613,0,1,1,4.5,40.738048,-73.992042
23736653,0.9559318745116816,23,5.544328148600963,1,0,5,5.3,40.728345,-73.98161
50503877,2.4244983662973416,12,3.6708624446680695,1,0,1,8.9,40.747223,-74.00088000000001
9781792,10.603408138348986,0,2.1691139018611083,0,0,2,23.0,40.75935,-73.984374
12581186,1.9326441873886466,1,3.570238145761923,1,0,2,6.9,40.720893,-74.004568
46587262,2.076075348099541,10,4.672277433899242,0,0,1,9.7,40.753235,-73.996388
44697271,2.644988153998592,22,3.6673132109631226,0,0,5,9.7,40.774217,-73.981165
41185961,3.337041208109677,17,3.1464999516586434,1,1,2,10.5,40.763096,-73.969827
42186311,3.021903227536697,16,3.342264539765891,0,0,1,10.1,40.76982,-73.961097
6698641,2.438743302265638,23,2.9933449712473483,1,0,1,7.3,40.731177,-73.988475
12322816,5.7814559766494575,21,3.026919182759534,0,0,1,17.5,40.716782,-74.00774399999999
46988823,0.8507730537163599,0,5.877007949604097,0,0,2,5.0,40.777142,-73.94933
3725910,0.7056942698364465,18,7.085221198067561,1,1,2,5.0,40.758326,-73.977734
48200739,9.446892638720945,12,3.4582800132704095,0,0,1,32.67,40.764388,-73.973895
24039359,1.6495297930789612,18,3.3342835170826897,0,1,1,5.5,40.748761,-73.989423
25969180,0.28506723670652123,12,10.523833025008487,0,0,1,3.0,40.80806,-73.96342299999999
34253765,2.034192667060095,7,3.441168633311764,0,1,1,7.0,40.744427,-73.97887
39432398,4.298772530486037,0,2.9078068009769056,1,0,1,12.5,40.756562,-73.9671
6353796,2.8538196110403997,18,3.398953445576656,0,1,2,9.7,40.76672,-73.964275
34251870,5.747465027456231,16,2.9578257403549655,1,0,1,17.0,40.788119,-73.944233
9164049,0.19749356960346973,21,14.684022400438957,1,0,1,2.9,40.75272,-73.98589
7887323,2.7131953113745477,19,3.685691169403445,0,1,2,10.0,40.759942,-73.98482
22452815,1.74560875321751,8,4.4110686233712695,0,1,3,7.7,40.736692,-73.97874200000001
14424248,2.5390306004274867,11,3.6628152486363086,0,0,1,9.3,40.7619,-73.9797
26783385,5.34582650011961,7,3.180050830235443,0,1,1,17.0,40.75437927246094,-73.9991226196289
45161869,6.103136006358861,1,2.0481273868018413,0,0,2,12.5,40.7765,-73.949722
43157367,1.8634411051315092,20,5.098095117596729,0,0,5,9.5,40.739892,-74.00671
19648392,7.2562992385264575,9,2.6873202660203246,0,1,1,19.5,40.759309,-73.962324
25141421,3.1784624194300837,18,2.045013954000276,0,1,1,6.5,40.7575,-73.9689
27542908,1.3201852218723014,13,6.13550270507686,0,0,1,8.1,40.768127,-73.98935300000001
23673966,2.25969592232396,9,8.629479660230317,0,1,3,19.5,40.758247,-73.97044
22013443,2.1728748756338656,0,4.141978031466051,1,0,1,9.0,40.73614,-74.00135999999999
38297485,5.507068142700113,19,2.542187537402761,0,1,1,14.0,40.731692,-73.990195
14135949,1.0560548914432974,14,5.018678520352815,0,0,1,5.3,40.752163,-73.967772
47844933,3.0873782332752024,3,2.364465720889629,1,0,2,7.3,40.727108,-73.988925
43620966,5.519519108387772,23,2.3371601305621774,0,0,1,12.9,40.724097,-73.990725
40894815,3.3236020286426284,22,3.0388716557995594,1,0,3,10.1,40.726498,-73.994158
21712303,1.8954464718889736,23,3.640303275419624,1,0,1,6.9,40.750242,-73.99159399999999
11280826,4.364193549491574,0,2.8642176058979425,1,0,1,12.5,40.722733000000005,-74.008158
37230022,0.9423915360805366,16,4.775085331003472,0,0,4,4.5,40.757558,-73.985658
6917689,25.339669274769452,18,1.945566039770207,0,1,2,49.3,40.644696,-73.78208599999999
46570485,8.990576483246596,9,3.058758251069285,1,1,2,27.5,40.758872,-73.932773
1480577,5.413779804202254,6,3.2324920172069516,1,0,1,17.5,40.828531,-73.949067
3555211,0.9387582786915976,16,6.071850581114901,1,0,5,5.7,40.730375,-73.98944200000001
14899103,4.041328274825793,22,4.181793423037008,1,0,1,16.9,40.751473,-73.979788
14789868,9.529156146088809,8,2.2772215784192653,0,1,5,21.7,40.78113,-73.951833
27807287,1.2444923658000988,20,4.41947267106294,0,0,2,5.5,40.74857711791992,-73.98954772949219
45417001,0.35393018673562565,7,17.235037384806347,0,1,1,6.1,40.764453,-73.9847
50280638,1.7074384243000087,19,3.8068722757394764,0,1,1,6.5,40.723213,-73.989524
34556643,0.5886587142952271,21,7.644497381454099,0,0,1,4.5,40.763763427734375,-73.98944854736328
38500177,2.9551238102074424,14,5.075929457908918,1,0,2,15.0,40.726967,-73.999585
49831684,11.524088796219713,7,1.9524320228581329,1,1,1,22.5,40.6432,-73.786204
41716599,4.576183699845337,21,1.8574429169631625,0,0,1,8.5,40.73372,-73.980735
48086186,3.4933693366289766,7,3.234699486686469,0,1,1,11.3,40.69464,-73.983788
7969327,0.9093499738209229,10,4.948589794413057,0,0,1,4.5,40.744825,-73.997348
40881085,1.9039254279119608,17,4.254368307315107,0,1,5,8.1,40.76397,-73.974005
45637329,3.1897299088642708,13,3.2918147617516023,1,0,2,10.5,40.742729,-73.995954
39993602,0.6542006022513144,19,6.8786240558539,0,1,1,4.5,40.710677,-74.011015
14261111,2.9931088157903853,22,2.3052954050980365,0,0,1,6.9,40.743818,-74.00660500000001
15603636,0.682519174972168,15,7.179285476045145,1,0,6,4.9,40.713847,-73.99932700000001
35770989,8.939202709342165,15,3.277697234606752,0,0,1,29.3,40.773055,-73.885235
52848504,5.498796050881713,0,2.345968077490623,0,0,5,12.9,40.722177,-73.98881800000001
38589177,3.2201834431466994,8,3.8817664337113813,0,1,1,12.5,40.776871,-73.982213
34355485,0.21028080959680448,18,25.20439221326139,0,1,1,5.3,40.71574,-73.927323
39543224,1.7157961988231776,16,3.5552007891052795,0,0,1,6.1,40.726898,-73.98007700000001
47761154,1.56068657720033,15,3.1396438411035525,0,0,1,4.9,40.760314,-73.97155699999999
28609107,2.564140633257637,14,3.7829438347445636,0,0,2,9.7,40.746744,-73.985537
51472986,10.33471863296107,23,2.5254678842206575,1,0,2,26.1,40.72789,-73.98598
2639418,0.9102107319502412,2,4.50445139359677,0,0,2,4.1,40.726991,-73.98895300000001
11070085,7.580288740612535,5,2.809919348570728,0,0,1,21.3,40.737683,-73.997403
17757877,1.4455908010094023,12,4.2197280141383,0,0,2,6.1,40.762585,-73.97416899999999
54806947,2.2299563744950484,11,3.811733761798251,0,0,1,8.5,40.750352,-73.983435
46240851,1.6817713195699076,7,3.1514391631767213,0,1,1,5.3,40.739707,-73.987026
46590562,1.6230813076060038,11,3.6966724783799156,0,0,1,6.0,40.780163,-73.959496
53439829,2.057354022524625,6,3.402428519040269,0,0,1,7.0,40.751651763916016,-73.99384307861328
31888661,3.514279132076499,19,2.87398912277983,0,1,1,10.1,40.754742,-73.988362
30932695,1.5982046659821791,12,3.816782749943503,0,0,1,6.1,40.747403000000006,-73.974016
51923074,2.4670312527693015,18,3.2832984952693876,1,1,2,8.1,40.739862,-73.998657
7058528,3.1948562713429,19,2.91092907165145,0,1,1,9.3,40.6838,-73.9974
28954520,1.0854625427154156,11,4.145698099118839,0,0,1,4.5,40.744592,-73.990565
34621906,4.173358504876392,14,3.833842690797994,1,0,1,16.0,40.778832,-73.962462
3527709,6.0285913854477196,9,2.869658746777909,0,1,1,17.3,40.702368,-74.011257
18883380,0.6045982760921889,20,8.104555030608209,0,0,5,4.9,40.761782,-73.98191700000001
53228530,3.052417383640122,2,3.43989654110748,0,0,1,10.5,40.756988,-73.985863
37999697,0.4097424759683585,14,10.006285021611022,1,0,1,4.1,40.76228,-73.9788
37813817,1.491753808164093,12,4.8935688717859795,0,0,1,7.3,40.758865,-73.988977
6053661,1.675138010109252,18,5.790567667536461,1,1,2,9.7,40.76732,-73.968712
17950719,3.0521065894783024,0,3.0470757581207715,1,0,2,9.3,40.731662,-74.006715
15191773,2.7022936813589076,21,3.700560034974171,0,0,1,10.0,40.761055,-73.975487
51430173,2.728807056756364,11,3.9944194563013347,0,0,5,10.9,40.7741,-73.963937
48536944,5.601930843667499,12,3.6594525302241974,0,0,5,20.5,40.711228000000006,-74.015895
39457241,1.1096396328261742,10,3.6047739118800948,1,0,1,4.0,40.785852,-73.95112900000001
28597661,22.027025825829497,22,2.2608590189967064,1,0,1,49.8,40.645299,-73.799164
8647616,2.634557355888278,11,2.9226921109879718,0,0,1,7.7,40.735765,-73.985252
31021064,0.8038870013213335,23,4.975823708338706,0,0,1,4.0,40.76116180419922,-73.96392059326173
27973777,1.8145316681997077,21,5.5110639154187515,0,0,1,10.0,40.751806,-73.970974
12134729,4.812754947683694,16,0.5194530008645489,0,0,1,2.5,40.783145904541016,-73.9592056274414
25198800,2.961166281132772,22,2.3301629644926445,1,0,1,6.9,40.735690000000005,-74.00599799999999
14394843,3.9031978868872756,2,2.4339017070887135,1,0,1,9.5,40.74686,-73.97730200000001
32983618,0.7381419874018158,15,13.547529026493908,0,0,3,10.0,40.758215,-73.983001
49978218,1.8055087889751114,20,3.6000932477818037,0,0,1,6.5,40.747112,-73.98973000000001
22069385,7.634298515168398,0,2.423274379858583,0,0,5,18.5,40.72176,-73.98889
31779737,1.8569029012234441,6,3.500452283055507,0,0,5,6.5,40.805047,-73.93898
2739147,0.46802255050080754,9,7.905601975889442,0,1,5,3.7,40.755852,-73.976618
17666350,5.404759932236936,23,0.9066082603916833,0,0,1,4.9,40.739827000000005,-73.90028199999999
24246702,2.194771870986182,6,2.5059552077859792,1,0,2,5.5,40.802827,-73.96390799999999
27914335,2.027309289734788,19,5.672543433915023,1,1,2,11.5,40.72617721557617,-73.98921203613281
245454,1.5492307232743692,15,3.162860073962146,0,0,1,4.9,40.737287,-73.988677
38930649,0.7130997715271292,20,5.749546085563455,0,0,3,4.1,40.744028,-73.986133
18974499,2.8722346629179683,22,3.307529194132326,0,0,2,9.5,40.771757,-73.98209200000001
26997046,8.197530728641732,19,3.3998042730872258,1,1,3,27.87,40.774053,-73.874593
3725907,1.5258764222516776,6,3.7355580811640876,0,0,1,5.7,40.755717,-73.9911
41044466,1.003219866137261,10,9.967904681257373,0,0,1,10.0,40.74602127075195,-73.99401092529298
48540813,1.0576649382247203,12,6.523805177452114,1,0,5,6.9,40.751232,-73.994088
11113745,1.3471160004079477,8,5.122053333128306,0,1,1,6.9,40.78911,-73.970112
26765570,3.421581076616254,15,3.3610192897643785,0,0,1,11.5,40.793619,-73.972686
37237788,0.7648216630649706,18,6.4067222944020505,0,1,1,4.9,40.759063,-73.99431
5749304,0.22137326796247955,17,44.72084679021835,0,1,1,9.9,40.76352,-73.971622
1299883,4.3730492511395775,19,2.675478671307231,0,1,5,11.7,40.764225,-73.954307
19012838,2.4754867493430233,19,3.4336681471859385,0,1,1,8.5,40.747663,-73.98787800000001
19539500,1.3869107592319527,9,3.244621162569986,0,1,2,4.5,40.729905,-74.002175
281367,1.0195366529765806,18,4.413769712802437,0,1,1,4.5,40.764102,-73.954321
34537257,0.8791736090141512,10,3.7535248626268567,1,0,1,3.3,40.772368,-73.95853199999999
24872153,0.9300792431043391,16,9.569077114649222,0,0,1,8.9,40.757544,-73.974429
6237422,6.5364218482889305,5,2.6467080004220813,0,0,2,17.3,40.75721,-73.989517
11856641,0.8337076172958815,17,4.917791219538439,0,1,2,4.1,40.753532,-73.977487
48691038,10.298212074950483,10,2.5344205197993555,1,0,1,26.1,40.769137,-73.86283
15539860,2.533628077236407,19,3.512749199443594,0,1,1,8.9,40.763331,-73.962714
27684316,2.013180139118894,0,3.973812300523365,0,0,1,8.0,40.743264,-73.986195
33351071,1.910193247854507,16,4.031005767949654,1,0,1,7.7,40.729272,-74.00114
22021563,1.4406439059886758,17,5.553072460685427,0,1,1,8.0,40.750369,-73.994702
28187591,1.0168258892354738,9,5.605679458344328,0,1,1,5.7,40.75919,-73.989295
6583483,0.6410738418739016,19,6.2395308289412235,0,1,3,4.0,40.751217,-73.98314
47753185,2.8330877718320484,16,4.976901930179902,1,0,1,14.1,40.749963,-73.991454
9327290,4.321240448544696,3,3.702640524294006,1,0,1,16.0,40.812078,-73.955108
25013434,2.3220312449006952,19,3.660588124585513,0,1,1,8.5,40.77301,-73.978392
19408129,1.2401756435174813,2,4.596123161904085,0,0,1,5.7,40.74033,-73.99800400000001
30357798,3.661702734275224,12,3.5229511885959663,0,0,1,12.9,40.773958,-73.964203
